CYCLE	CMDPOS0	CMDPOS1	CMDPOS2	CMDPOS3
5122	57	0	2700	1410
5123	57	0	2700	1402
5124	58	0	2700	1394
5125	59	0	2700	1386
5126	59	0	2700	1378
5127	60	0	2700	1370
5128	60	0	2700	1362
5129	61	0	2700	1354
5130	62	0	2700	1347
5131	62	0	2700	1339
5132	63	0	2700	1331
5133	63	0	2700	1323
5134	64	0	2700	1315
5135	65	0	2700	1308
5136	65	0	2700	1300
5137	66	0	2700	1292
5138	66	0	2700	1284
5139	67	0	2700	1277
5140	67	0	2700	1269
5141	68	0	2700	1262
5142	69	0	2700	1254
5143	69	0	2700	1247
5144	70	0	2700	1239
5145	70	0	2700	1232
5146	71	0	2700	1224
5147	71	0	2700	1217
5148	72	0	2700	1209
5149	72	0	2700	1202
5150	73	0	2700	1195
5151	74	0	2700	1187
5152	74	0	2700	1180
5153	75	0	2700	1173
5154	75	0	2700	1165
5155	76	0	2700	1158
5156	76	0	2700	1151
5157	77	0	2700	1144
5158	77	0	2700	1137
5159	78	0	2700	1130
5160	78	0	2700	1123
5161	79	0	2700	1115
5162	80	0	2700	1108
5163	80	0	2700	1101
5164	81	0	2700	1094
5165	81	0	2700	1088
5166	82	0	2700	1081
5167	82	0	2700	1074
5168	83	0	2700	1067
5169	83	0	2700	1060
5170	84	0	2700	1053
5171	84	0	2700	1046
5172	85	0	2700	1040
5173	85	0	2700	1033
5174	86	0	2700	1026
5175	86	0	2700	1019
5176	87	0	2700	1013
5177	87	0	2700	1006
5178	88	0	2700	1000
5179	88	0	2700	993
5180	89	0	2700	986
5181	89	0	2700	980
5182	90	0	2700	973
5183	90	0	2700	967
5184	91	0	2700	960
5185	91	0	2700	954
5186	92	0	2700	948
5187	92	0	2700	941
5188	93	0	2700	935
5189	93	0	2700	929
5190	94	0	2700	922
5191	94	0	2700	916
5192	95	0	2700	910
5193	95	0	2700	904
5194	95	0	2700	897
5195	96	0	2700	891
5196	96	0	2700	885
5197	97	0	2700	879
5198	97	0	2700	873
5199	98	0	2700	867
5200	98	0	2700	861
5201	99	0	2700	855
5202	99	0	2700	849
5203	100	0	2700	843
5204	100	0	2700	837
5205	100	0	2700	831
5206	101	0	2700	825
5207	101	0	2700	819
5208	102	0	2700	814
5209	102	0	2700	808
5210	103	0	2700	802
5211	103	0	2700	796
5212	104	0	2700	791
5213	104	0	2700	785
5214	104	0	2700	779
5215	105	0	2700	774
5216	105	0	2700	768
5217	106	0	2700	762
5218	106	0	2700	757
5219	107	0	2700	751
5220	107	0	2700	746
5221	107	0	2700	740
5222	108	0	2700	735
5223	108	0	2700	729
5224	109	0	2700	724
5225	109	0	2700	719
5226	109	0	2700	713
5227	110	0	2700	708
5228	110	0	2700	703
5229	111	0	2700	697
5230	111	0	2700	692
5231	111	0	2700	687
5232	112	0	2700	682
5233	112	0	2700	677
5234	113	0	2700	672
5235	113	0	2700	666
5236	113	0	2700	661
5237	114	0	2700	656
5238	114	0	2700	651
5239	114	0	2700	646
5240	115	0	2700	641
5241	115	0	2700	636
5242	116	0	2700	631
5243	116	0	2700	627
5244	116	0	2700	622
5245	117	0	2700	617
5246	117	0	2700	612
5247	117	0	2700	607
5248	118	0	2700	602
5249	118	0	2700	598
5250	118	0	2700	593
5251	119	0	2700	588
5252	119	0	2700	584
5253	120	0	2700	579
5254	120	0	2700	574
5255	120	0	2700	570
5256	121	0	2700	565
5257	121	0	2700	561
5258	121	0	2700	556
5259	122	0	2700	552
5260	122	0	2700	547
5261	122	0	2700	543
5262	123	0	2700	539
5263	123	0	2700	534
5264	123	0	2700	530
5265	124	0	2700	526
5266	124	0	2700	521
5267	124	0	2700	517
5268	125	0	2700	513
5269	125	0	2700	509
5270	125	0	2700	504
5271	125	0	2700	500
5272	126	0	2700	496
5273	126	0	2700	492
5274	126	0	2700	488
5275	127	0	2700	484
5276	127	0	2700	480
5277	127	0	2700	476
5278	128	0	2700	472
5279	128	0	2700	468
5280	128	0	2700	464
5281	128	0	2700	460
5282	129	0	2700	456
5283	129	0	2700	452
5284	129	0	2700	449
5285	130	0	2700	445
5286	130	0	2700	441
5287	130	0	2700	437
5288	130	0	2700	434
5289	131	0	2700	430
5290	131	0	2700	426
5291	131	0	2700	423
5292	132	0	2700	419
5293	132	0	2700	415
5294	132	0	2700	412
5295	132	0	2700	408
5296	133	0	2700	405
5297	133	0	2700	401
5298	133	0	2700	398
5299	133	0	2700	395
5300	134	0	2700	391
5301	134	0	2700	388
5302	134	0	2700	384
5303	134	0	2700	381
5304	135	0	2700	378
5305	135	0	2700	375
5306	135	0	2700	371
5307	135	0	2700	368
5308	136	0	2700	365
5309	136	0	2700	362
5310	136	0	2700	359
5311	136	0	2700	356
5312	137	0	2700	353
5313	137	0	2700	349
5314	137	0	2700	346
5315	137	0	2700	343
5316	138	0	2700	340
5317	138	0	2700	338
5318	138	0	2700	335
5319	138	0	2700	332
5320	138	0	2700	329
5321	139	0	2700	326
5322	139	0	2700	323
5323	139	0	2700	320
5324	139	0	2700	318
5325	139	0	2700	315
5326	140	0	2700	312
5327	140	0	2700	310
5328	140	0	2700	307
5329	140	0	2700	304
5330	140	0	2700	302
5331	141	0	2700	299
5332	141	0	2700	297
5333	141	0	2700	294
5334	141	0	2700	292
5335	141	0	2700	289
5336	142	0	2700	287
5337	142	0	2700	284
5338	142	0	2700	282
5339	142	0	2700	279
5340	142	0	2700	277
5341	142	0	2700	275
5342	143	0	2700	273
5343	143	0	2700	270
5344	143	0	2700	268
5345	143	0	2700	266
5346	143	0	2700	264
5347	143	0	2700	262
5348	144	0	2700	259
5349	144	0	2700	257
5350	144	0	2700	255
5351	144	0	2700	253
5352	144	0	2700	251
5353	144	0	2700	249
5354	145	0	2700	247
5355	145	0	2700	245
5356	145	0	2700	243
5357	145	0	2700	242
5358	145	0	2700	240
5359	145	0	2700	238
5360	145	0	2700	236
5361	146	0	2700	234
5362	146	0	2700	232
5363	146	0	2700	231
5364	146	0	2700	229
5365	146	0	2700	227
5366	146	0	2700	226
5367	146	0	2700	224
5368	146	0	2700	222
5369	147	0	2700	221
5370	147	0	2700	219
5371	147	0	2700	218
5372	147	0	2700	216
5373	147	0	2700	215
5374	147	0	2700	213
5375	147	0	2700	212
5376	147	0	2700	211
5377	147	0	2700	209
5378	148	0	2700	208
5379	148	0	2700	207
5380	148	0	2700	205
5381	148	0	2700	204
5382	148	0	2700	203
5383	148	0	2700	202
5384	148	0	2700	201
5385	148	0	2700	199
5386	148	0	2700	198
5387	148	0	2700	197
5388	148	0	2700	196
5389	148	0	2700	195
5390	149	0	2700	194
5391	149	0	2700	193
5392	149	0	2700	192
5393	149	0	2700	191
5394	149	0	2700	190
5395	149	0	2700	189
5396	149	0	2700	189
5397	149	0	2700	188
5398	149	0	2700	187
5399	149	0	2700	186
5400	149	0	2700	185
5401	149	0	2700	185
5402	149	0	2700	184
5403	149	0	2700	183
5404	149	0	2700	183
5405	149	0	2700	182
5406	150	0	2700	181
5407	150	0	2700	181
5408	150	0	2700	180
5409	150	0	2700	180
5410	150	0	2700	179
5411	150	0	2700	179
5412	150	0	2700	178
5413	150	0	2700	178
5414	150	0	2700	178
5415	150	0	2700	177
5416	150	0	2700	177
5417	150	0	2700	177
5418	150	0	2700	176
5419	150	0	2700	176
5420	150	0	2700	176
5421	150	0	2700	176
5422	150	0	2700	175
5423	150	0	2700	175
5424	150	0	2700	175
5425	150	0	2700	175
5426	150	0	2700	175
5427	150	0	2700	175
5428	150	0	2700	175
5429	150	0	2700	175
5430	150	0	2700	175
5431	150	0	2700	175
5432	150	0	2700	175
5433	150	0	2700	175
5434	150	0	2700	175
5435	150	0	2700	175
5436	150	0	2700	175
5437	150	0	2700	175
5438	150	0	2700	175
5439	150	0	2700	175
5440	150	0	2700	175
5441	150	0	2700	175
5442	150	0	2700	175
5443	150	0	2700	175
5444	150	0	2700	175
5445	150	0	2700	175
5446	150	0	2700	175
5447	150	0	2700	175
5448	150	0	2700	175
5449	150	0	2700	175
5450	150	0	2700	175
5451	150	0	2700	175
5452	150	0	2700	175
5453	150	0	2700	175
5454	150	0	2700	175
5455	150	0	2700	175
5456	150	0	2700	175
5457	150	0	2700	175
5458	150	0	2700	175
5459	150	0	2700	175
5460	150	0	2700	175
5461	150	0	2700	175
5462	150	0	2700	175
5463	150	0	2700	175
5464	150	0	2700	175
5465	150	0	2700	175
5466	150	0	2700	175
5467	150	0	2700	175
5468	150	0	2700	175
5469	150	0	2700	175
5470	150	0	2700	175
5471	150	0	2700	175
5472	150	0	2700	175
5473	150	0	2700	175
5474	150	0	2700	175
5475	150	0	2700	175
5476	150	0	2700	175
5477	150	0	2700	175
5478	150	0	2700	175
5479	150	0	2700	175
5480	150	0	2700	175
5481	150	0	2700	175
5482	150	0	2700	175
5483	150	0	2700	175
5484	150	0	2700	175
5485	150	0	2700	175
5486	150	0	2700	175
5487	150	0	2700	175
5488	150	0	2700	175
5489	150	0	2700	175
5490	150	0	2700	175
5491	150	0	2700	175
5492	150	0	2700	175
5493	150	0	2700	175
5494	150	0	2700	175
5495	150	0	2700	175
5496	150	0	2700	175
5497	150	0	2700	175
5498	150	0	2700	175
